UTCDate,UTCTime,wdmin(D),wdavg(D),wdmax(D),wsmin(ms-1),wsavg(ms-1),wsmax(ms-1),Tout,RH,Pout,rainaccum(mm),raindur(s),rainintensity(mmh-1),hailaccum(hitscm-2), haildur(s),hailintensity(hitscm-2h-1),rainpkintensity(mmh-1),hailpkintensiy(hitscm-2)
2017/10/20,17:21:58.624201,150,198,274,0.3,1.6,3.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:22:03.624201,226,252,295,0.6,1.0,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:22:08.624201,204,243,265,1.4,2.0,2.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:22:13.624201,121,184,247,1.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:22:18.623201,067,136,204,0.3,0.9,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:22:23.624201,091,124,240,0.5,0.9,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:22:28.624201,188,062,324,0.4,0.8,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:22:32.662201,0,0,0,0,0,0,16.1,46.9,1003.6,0,0,0,0,0,0,0,0
2017/10/20,17:22:33.623201,082,122,211,0.2,0.6,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:22:38.623201,091,156,204,0.5,0.9,1.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:22:43.625201,080,124,172,0.3,0.7,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:22:48.623201,119,166,223,0.6,0.9,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:22:53.623201,091,335,296,0.1,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:22:58.624201,185,210,248,0.2,1.3,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:23:03.623201,100,152,200,0.5,1.1,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:23:08.623201,082,101,197,0.3,0.9,1.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:23:13.624201,121,082,317,0.2,0.5,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:23:18.623201,017,110,133,0.2,0.8,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:23:23.623201,082,105,128,0.5,0.8,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:23:28.623201,091,113,136,0.1,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:23:32.662201,0,0,0,0,0,0,16.3,46.2,1003.5,0,0,0,0,0,0,0,0
2017/10/20,17:23:33.623201,090,111,159,0.5,1.1,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:23:38.623201,068,120,179,0.8,1.2,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:23:43.623201,090,114,129,0.8,1.1,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:23:48.623201,087,152,205,0.8,1.4,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:23:53.623201,094,178,265,0.3,1.2,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:23:58.623201,126,154,185,0.9,1.5,2.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:24:03.623201,102,160,268,0.7,0.9,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:24:08.623201,183,223,256,0.6,1.2,2.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:24:13.623201,136,238,297,0.9,1.7,3.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:24:18.623201,177,183,193,1.6,1.8,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:24:23.623201,171,177,183,2.0,2.9,3.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:24:28.623201,011,123,205,0.6,1.3,3.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:24:32.662201,0,0,0,0,0,0,16.5,46.0,1003.5,0,0,0,0,0,0,0,0
2017/10/20,17:24:33.623201,091,132,217,0.4,1.0,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:24:38.622201,084,134,219,0.4,1.1,2.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:24:43.623201,115,097,180,0.3,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:24:48.623201,079,124,186,0.8,1.3,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:24:53.623201,080,117,146,1.3,2.0,2.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:24:58.622201,115,158,178,1.3,2.5,3.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:25:03.623201,123,196,276,1.6,2.6,3.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:25:08.622201,141,195,260,0.5,1.2,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:25:13.622201,137,151,177,1.6,2.6,3.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:25:18.623201,119,143,169,1.3,2.2,3.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:25:23.623201,146,169,230,0.6,1.7,2.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:25:28.622201,068,102,138,0.7,1.0,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:25:32.662201,0,0,0,0,0,0,16.7,45.0,1003.5,0,0,0,0,0,0,0,0
2017/10/20,17:25:33.623201,113,225,293,0.4,0.7,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:25:38.622201,181,199,229,1.0,1.9,3.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:25:43.622201,097,155,203,0.8,1.4,3.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:25:48.623201,117,159,205,0.4,0.7,0.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:25:53.622201,073,117,194,0.8,1.6,2.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:25:58.622201,129,169,244,0.9,1.5,3.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:26:03.623201,091,142,224,0.6,1.2,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:26:08.622201,131,158,205,0.3,0.7,1.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:26:13.622201,103,156,206,0.4,1.6,4.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:26:18.623201,172,205,211,3.2,3.3,3.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:26:23.622201,200,209,212,3.2,3.6,3.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:26:28.622201,168,201,214,4.1,4.6,5.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:26:32.661201,0,0,0,0,0,0,16.8,42.6,1003.4,0,0,0,0,0,0,0,0
2017/10/20,17:26:33.622201,208,210,214,3.9,4.3,4.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:26:38.622201,205,210,215,3.4,3.7,3.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:26:43.622201,192,232,264,1.0,2.8,4.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:26:48.622201,214,247,290,1.0,2.4,3.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:26:53.623201,174,203,257,2.0,3.4,3.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:26:58.622201,091,153,210,1.1,2.7,3.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:27:03.622201,102,163,216,0.9,1.8,3.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:27:08.622201,116,185,258,1.6,2.1,3.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:27:13.622201,135,209,226,2.8,4.1,4.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:27:18.622201,187,200,219,4.4,4.5,4.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:27:23.622201,158,175,196,3.7,4.0,4.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:27:28.622201,088,146,181,1.2,1.9,3.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:27:32.661201,0,0,0,0,0,0,16.7,42.9,1003.4,0,0,0,0,0,0,0,0
2017/10/20,17:27:33.622201,181,200,224,1.2,2.3,3.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:27:38.622201,214,228,249,1.4,2.2,3.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:27:43.622201,199,247,316,0.8,1.5,2.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:27:48.621201,186,253,307,1.2,1.5,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:27:53.622201,186,210,247,1.7,2.3,3.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:27:58.622201,173,197,267,2.1,2.4,2.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:28:03.621201,094,149,181,1.0,1.9,2.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:28:08.622201,076,171,227,0.6,1.4,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:28:13.622201,163,096,330,0.3,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:28:18.622201,106,191,209,0.7,2.5,3.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:28:23.622201,160,225,267,1.6,2.1,2.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:28:28.621201,160,223,295,1.0,1.7,2.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:28:32.660201,0,0,0,0,0,0,16.6,43.5,1003.4,0,0,0,0,0,0,0,0
2017/10/20,17:28:33.621201,164,213,245,1.6,2.2,2.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:28:38.622201,164,195,241,2.2,2.5,2.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:28:43.621201,104,183,218,1.5,2.7,3.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:28:48.621201,166,184,208,1.2,2.3,3.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:28:53.622201,111,170,229,0.7,1.2,2.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:28:58.622201,139,124,259,0.6,1.1,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:29:03.621201,240,154,317,0.8,1.3,2.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:29:08.622201,161,231,286,1.2,2.7,3.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:29:13.622201,166,243,288,0.8,2.1,4.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:29:18.621201,234,245,288,3.6,4.9,5.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:29:23.621201,188,228,261,0.3,2.3,5.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:29:28.621201,183,212,230,2.4,2.9,4.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:29:32.660201,0,0,0,0,0,0,16.6,41.2,1003.4,0,0,0,0,0,0,0,0
2017/10/20,17:29:33.621201,215,227,247,2.1,3.4,4.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:29:38.621201,180,205,247,1.5,2.5,3.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:29:43.621201,183,197,213,1.2,2.6,4.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:29:48.621201,112,233,260,1.4,1.8,3.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:29:53.621201,112,230,294,1.1,1.4,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:29:58.622201,182,221,312,1.8,2.8,3.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:30:03.621201,195,213,224,1.1,3.0,3.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:30:08.621201,198,208,214,3.3,3.8,4.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:30:13.621201,197,205,212,3.2,3.6,4.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:30:18.621201,197,207,216,3.2,3.4,3.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:30:23.621201,200,206,215,3.5,4.5,5.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:30:28.621201,195,211,236,3.7,4.2,4.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:30:32.660201,0,0,0,0,0,0,16.6,42.8,1003.4,0,0,0,0,0,0,0,0
2017/10/20,17:30:33.621201,201,206,213,4.1,4.5,4.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:30:38.621201,193,201,206,3.7,4.0,4.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:30:43.621201,201,205,212,4.7,5.0,5.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:30:48.621201,189,197,205,4.4,4.7,4.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:30:53.621201,158,173,187,1.7,2.8,4.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:30:58.621201,135,168,186,1.4,2.0,2.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:31:03.621201,150,178,194,2.1,2.5,2.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:31:08.621201,115,167,189,1.8,2.5,2.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:31:13.621201,181,193,206,1.8,2.9,3.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:31:18.620201,196,207,218,3.1,3.6,3.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:31:23.620201,162,187,215,2.2,3.1,4.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:31:28.621201,190,218,239,2.6,3.2,4.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:31:32.659201,0,0,0,0,0,0,16.5,43.4,1003.3,0,0,0,0,0,0,0,0
2017/10/20,17:31:33.620201,205,243,271,0.5,2.4,3.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:31:38.620201,187,240,313,0.7,1.6,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:31:43.621201,195,204,217,1.6,3.5,3.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:31:48.620201,211,227,251,1.3,3.1,4.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:31:53.620201,130,193,235,1.1,2.2,3.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:31:58.621201,186,238,280,0.5,1.3,2.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:32:03.620201,161,210,289,0.9,1.6,3.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:32:08.620201,155,201,280,1.3,2.4,3.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:32:13.620201,209,220,280,3.1,4.6,5.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:32:18.620201,182,211,238,2.3,3.3,4.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:32:23.620201,213,222,259,3.1,4.0,4.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:32:28.620201,206,219,226,2.1,3.0,3.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:32:32.660201,0,0,0,0,0,0,16.4,39.5,1003.4,0,0,0,0,0,0,0,0
2017/10/20,17:32:33.620201,187,194,200,2.9,4.0,4.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:32:38.620201,193,197,204,3.1,3.4,4.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:32:43.620201,211,240,282,1.6,2.5,3.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:32:48.620201,209,246,306,1.4,2.8,4.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:32:53.620201,214,227,256,2.4,3.1,4.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:32:58.621201,213,230,236,2.8,4.1,4.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:33:03.620201,138,212,261,0.4,0.9,1.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:33:08.620201,096,176,252,0.7,1.0,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:33:13.620201,131,226,282,1.0,1.7,2.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:33:18.621201,262,179,313,0.2,0.6,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:33:23.620201,208,252,322,0.5,0.8,1.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:33:28.620201,191,226,267,1.5,1.9,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:33:32.659201,0,0,0,0,0,0,16.4,41.7,1003.3,0,0,0,0,0,0,0,0
2017/10/20,17:33:33.620201,169,207,222,2.0,3.3,4.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:33:38.620201,141,199,232,1.0,1.7,2.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:33:43.620201,056,123,191,0.4,1.1,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:33:48.621201,067,197,276,0.4,1.2,2.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:33:53.620201,140,228,273,0.6,2.0,3.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:33:58.620201,122,205,281,0.6,1.3,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:34:03.620201,192,211,234,1.3,1.6,2.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:34:08.620201,101,218,283,0.1,0.9,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:34:13.620201,212,243,288,0.7,1.4,2.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:34:18.620201,182,212,244,0.8,1.7,2.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:34:23.620201,079,251,312,0.1,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:34:28.620201,103,325,132,0.2,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:34:32.659201,0,0,0,0,0,0,16.5,42.2,1003.4,0,0,0,0,0,0,0,0
2017/10/20,17:34:33.620201,211,235,254,0.3,0.6,0.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:34:38.619201,268,115,354,0.1,0.3,0.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:34:43.619201,126,191,245,0.5,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:34:48.620201,149,191,231,1.4,3.2,4.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:34:53.619201,186,206,228,2.4,3.1,3.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:34:58.619201,183,201,227,1.7,3.3,3.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:35:03.620201,144,201,236,0.8,1.1,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:35:08.619201,180,235,302,0.6,1.1,2.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:35:13.619201,193,208,226,0.6,2.6,3.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:35:18.619201,145,193,254,0.5,1.1,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:35:23.619201,133,202,264,0.9,1.2,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:35:28.619201,151,177,200,1.4,2.5,3.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:35:32.658201,0,0,0,0,0,0,16.6,41.9,1003.4,0,0,0,0,0,0,0,0
2017/10/20,17:35:33.619201,106,149,224,0.9,1.4,2.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:35:38.619201,157,178,209,1.2,2.0,2.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:35:43.619201,135,177,195,1.1,1.8,2.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:35:48.620201,157,083,309,0.3,0.7,1.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:35:53.619201,198,263,315,0.5,1.2,1.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:35:58.619201,198,222,241,1.2,2.9,4.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:36:03.620201,207,234,265,1.2,2.4,4.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:36:08.619201,107,251,319,0.8,1.3,1.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:36:13.619201,124,252,281,0.9,2.2,4.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:36:18.619201,109,190,257,0.4,0.8,1.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:36:23.619201,157,247,292,1.0,2.1,4.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:36:28.619201,115,218,314,0.3,1.3,3.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:36:32.658201,0,0,0,0,0,0,16.8,41.5,1003.4,0,0,0,0,0,0,0,0
2017/10/20,17:36:33.619201,217,232,244,3.2,3.8,4.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:36:38.619201,219,240,249,2.4,2.7,3.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:36:43.619201,227,252,273,1.2,1.8,2.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:36:48.619201,209,240,273,1.2,2.4,4.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:36:53.619201,150,253,296,1.0,2.7,4.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:36:58.619201,223,241,294,0.4,1.6,2.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:37:03.619201,189,212,250,2.0,3.7,5.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:37:08.619201,164,194,249,0.8,2.9,4.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:37:13.618201,214,267,308,0.8,1.4,2.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:37:18.618201,180,215,222,2.5,4.2,4.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:37:23.619201,192,209,221,4.0,4.4,4.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:37:28.618201,192,198,211,4.8,5.1,5.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:37:32.657201,0,0,0,0,0,0,16.9,39.9,1003.4,0,0,0,0,0,0,0,0
2017/10/20,17:37:33.619201,145,191,207,3.5,4.5,5.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:37:38.619201,139,217,313,1.3,2.7,4.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:37:43.618201,176,225,313,0.6,2.7,5.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:37:48.618201,189,209,226,1.2,2.7,4.4,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:37:53.619201,185,202,215,4.8,5.6,6.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:37:58.618201,199,267,260,0.9,1.9,5.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:38:03.618201,199,245,286,0.6,1.7,2.3,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:38:08.619201,179,236,274,0.7,1.5,2.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:38:13.618201,181,224,280,0.8,1.3,2.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:38:18.618201,167,203,246,0.4,2.2,4.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:38:23.618201,137,162,184,2.9,3.9,4.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:38:28.619201,137,164,191,1.9,3.3,3.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:38:32.657201,0,0,0,0,0,0,16.8,40.7,1003.4,0,0,0,0,0,0,0,0
2017/10/20,17:38:33.618201,118,173,196,0.7,2.6,4.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:38:38.618201,171,193,200,4.0,4.3,4.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:38:43.619201,197,215,249,4.2,4.9,5.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:38:48.618201,172,195,268,1.4,2.7,5.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:38:53.618201,208,211,216,4.5,4.8,4.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:38:58.618201,214,220,222,3.9,4.3,4.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:39:03.618201,206,217,224,4.1,4.5,5.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:39:08.618201,216,223,233,4.2,4.6,5.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:39:13.618201,202,207,211,4.1,4.5,4.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:39:18.618201,212,222,232,3.6,4.1,4.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:39:23.618201,194,236,278,1.2,3.1,4.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:39:28.618201,215,224,231,1.4,3.6,5.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:39:32.657201,0,0,0,0,0,0,16.8,40.6,1003.4,0,0,0,0,0,0,0,0
2017/10/20,17:39:33.618201,196,214,245,2.8,3.6,4.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:39:38.618201,178,188,203,1.7,3.2,3.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:39:43.618201,166,201,236,2.6,3.8,4.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:39:48.618201,191,262,350,0.4,1.6,2.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:39:53.618201,161,197,234,0.7,1.3,1.7,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:39:58.618201,132,167,193,1.6,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:40:03.618201,139,186,257,1.0,2.0,3.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:40:08.618201,114,178,230,0.7,1.5,4.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:40:13.618201,140,180,194,3.5,4.4,5.9,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:40:18.618201,171,181,191,4.0,4.8,5.6,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:40:23.618201,140,176,200,2.4,3.4,4.1,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:40:28.618201,154,201,229,1.1,3.2,4.2,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:40:32.657201,0,0,0,0,0,0,16.7,34.9,1003.4,0,0,0,0,0,0,0,0
2017/10/20,17:40:33.618201,178,195,213,3.7,4.5,5.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:40:38.617201,178,194,218,2.5,4.1,4.8,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:40:43.618201,166,186,192,3.7,4.4,5.0,0,0,0,0,0,0,0,0,0,0,0
2017/10/20,17:40:48.618201,108,166,195,1.9,3.9,4.8,0,0,0,0,0,0,0,0,0,0,0
